,LAST UPDATED_x,FREQUENCY_x,PERIOD BEGIN,PERIOD END_x,REGION ID,REGION TYPE,REGION NAME,HOMES SOLD,HOMES SOLD YOY (%),MEDIAN SALE PRICE NSA ($),MEDIAN SALE PRICE NSA YOY (%),MEDIAN DAYS ON MARKET (DAYS)_x,MEDIAN DAYS ON MARKET YOY (DAYS),NEW LISTINGS,NEW LISTINGS YOY (%),ACTIVE LISTINGS_x,ACTIVE LISTINGS YOY (%),PENDING SALES_x,PENDING SALES YOY (%),MEDIAN NEW LISTING PRICE PER SQ.FT. ($),MEDIAN NEW LISTING PRICE PER SQ.FT. YOY (%),LAST UPDATED_y,FREQUENCY_y,PERIOD END_y,PRICE BUCKET,MEDIAN SALE PRICE ($),MEDIAN DAYS ON MARKET (DAYS)_y,ACTIVE LISTINGS_y,PENDING SALES_y
81,2026-09-03,Monthly,2026-05-01,2026-05-31,30,State,South Carolina,7571.0,2.6,350000.0,1.45,75.0,5.0,9567.0,2.28,44960.0,8.49,8819.0,5.43,191.54,0.63,2026-08-15,Rolling 3 months,2026-07-31,Non-Luxury,350189,70,12786,7981
82,2026-09-03,Monthly,2026-05-01,2026-05-31,32,State,South Dakota,848.0,9.43,344450.0,4.38,53.0,-10.0,1008.0,-1.06,4017.0,-5.49,893.0,5.23,192.02,3.14,2026-08-15,Rolling 3 months,2026-07-31,Luxury,857605,56,420,213
83,2026-09-03,Monthly,2026-05-01,2026-05-31,32,State,South Dakota,848.0,9.43,344450.0,4.38,53.0,-10.0,1008.0,-1.06,4017.0,-5.49,893.0,5.23,192.02,3.14,2026-08-15,Rolling 3 months,2026-07-31,Non-Luxury,336964,40,986,760
84,2026-09-03,Monthly,2026-05-01,2026-05-31,34,State,Tennessee,8445.0,8.75,385000.0,1.85,68.0,5.0,10927.0,0.27,48919.0,5.23,9458.0,-1.76,212.47,1.03,2026-08-15,Rolling 3 months,2026-07-31,Luxury,1427583,62,4250,1884
85,2026-09-03,Monthly,2026-05-01,2026-05-31,34,State,Tennessee,8445.0,8.75,385000.0,1.85,68.0,5.0,10927.0,0.27,48919.0,5.23,9458.0,-1.76,212.47,1.03,2026-08-15,Rolling 3 months,2026-07-31,Non-Luxury,381853,57,13301,8157
86,2026-09-03,Monthly,2026-05-01,2026-05-31,36,State,Texas,27662.0,2.15,341500.0,0.41,70.0,6.0,39441.0,-3.42,183490.0,-1.51,32698.0,-0.7,175.91,-1.09,2026-08-15,Rolling 3 months,2026-07-31,Luxury,1299196,47,14313,6181
87,2026-09-03,Monthly,2026-05-01,2026-05-31,36,State,Texas,27662.0,2.15,341500.0,0.41,70.0,6.0,39441.0,-3.42,183490.0,-1.51,32698.0,-0.7,175.91,-1.09,2026-08-15,Rolling 3 months,2026-07-31,Non-Luxury,343629,56,51901,29750
88,2026-09-03,Monthly,2026-05-01,2026-05-31,38,State,Utah,3293.0,-0.97,530000.0,1.92,53.0,3.0,4584.0,-0.59,19063.0,2.94,3893.0,-3.62,247.13,1.58,2026-08-15,Rolling 3 months,2026-07-31,Luxury,1568491,46,1685,711
89,2026-09-03,Monthly,2026-05-01,2026-05-31,38,State,Utah,3293.0,-0.97,530000.0,1.92,53.0,3.0,4584.0,-0.59,19063.0,2.94,3893.0,-3.62,247.13,1.58,2026-08-15,Rolling 3 months,2026-07-31,Non-Luxury,521640,40,5038,3472
90,2026-09-03,Monthly,2026-05-01,2026-05-31,40,State,Vermont,646.0,2.45,447000.0,3.35,67.0,8.0,887.0,12.95,3715.0,16.33,786.0,10.16,253.35,4.74,2026-08-15,Rolling 3 months,2026-07-31,Luxury,1379880,37,264,114
91,2026-09-03,Monthly,2026-05-01,2026-05-31,40,State,Vermont,646.0,2.45,447000.0,3.35,67.0,8.0,887.0,12.95,3715.0,16.33,786.0,10.16,253.35,4.74,2026-08-15,Rolling 3 months,2026-07-31,Non-Luxury,446938,47,731,604
92,2026-09-03,Monthly,2026-05-01,2026-05-31,42,State,Virginia,9000.0,3.16,450000.0,2.27,39.0,4.0,11044.0,3.31,34868.0,7.5,10161.0,3.5,231.94,1.84,2026-08-15,Rolling 3 months,2026-07-31,Luxury,1576555,26,2684,1599
93,2026-09-03,Monthly,2026-05-01,2026-05-31,42,State,Virginia,9000.0,3.16,450000.0,2.27,39.0,4.0,11044.0,3.31,34868.0,7.5,10161.0,3.5,231.94,1.84,2026-08-15,Rolling 3 months,2026-07-31,Non-Luxury,420633,28,9536,9325
94,2026-09-03,Monthly,2026-05-01,2026-05-31,44,State,Washington,7310.0,1.63,615000.0,-0.05,31.0,6.0,9524.0,-1.78,33479.0,11.94,8201.0,2.31,335.3,-2.12,2026-08-15,Rolling 3 months,2026-07-31,Luxury,1904909,19,3307,1513
95,2026-09-03,Monthly,2026-05-01,2026-05-31,44,State,Washington,7310.0,1.63,615000.0,-0.05,31.0,6.0,9524.0,-1.78,33479.0,11.94,8201.0,2.31,335.3,-2.12,2026-08-15,Rolling 3 months,2026-07-31,Non-Luxury,599623,18,9954,7837
96,2026-09-03,Monthly,2026-05-01,2026-05-31,46,State,West Virginia,1202.0,-3.54,270000.0,5.88,55.0,2.0,1568.0,1.34,5845.0,2.64,1529.0,-2.9,150.07,5.46,2026-08-15,Rolling 3 months,2026-07-31,Luxury,653073,55,364,237
97,2026-09-03,Monthly,2026-05-01,2026-05-31,46,State,West Virginia,1202.0,-3.54,270000.0,5.88,55.0,2.0,1568.0,1.34,5845.0,2.64,1529.0,-2.9,150.07,5.46,2026-08-15,Rolling 3 months,2026-07-31,Non-Luxury,237829,45,1279,1187
98,2026-09-03,Monthly,2026-05-01,2026-05-31,48,State,Wisconsin,5743.0,1.88,351000.0,5.66,51.0,0.0,6801.0,7.3,22725.0,6.49,6564.0,7.97,199.64,4.79,2026-08-15,Rolling 3 months,2026-07-31,Luxury,972629,60,1832,1167
99,2026-09-03,Monthly,2026-05-01,2026-05-31,48,State,Wisconsin,5743.0,1.88,351000.0,5.66,51.0,0.0,6801.0,7.3,22725.0,6.49,6564.0,7.97,199.64,4.79,2026-08-15,Rolling 3 months,2026-07-31,Non-Luxury,339580,40,5500,5661
100,2026-09-03,Monthly,2026-05-01,2026-05-31,50,State,Wyoming,665.0,6.76,371000.0,1.66,49.0,7.0,781.0,-7.2,3068.0,0.21,747.0,7.72,192.27,3.58,2026-08-15,Rolling 3 months,2026-07-31,Luxury,916951,53,268,129
101,2026-09-03,Monthly,2026-05-01,2026-05-31,50,State,Wyoming,665.0,6.76,371000.0,1.66,49.0,7.0,781.0,-7.2,3068.0,0.21,747.0,7.72,192.27,3.58,2026-08-15,Rolling 3 months,2026-07-31,Non-Luxury,361847,27,578,618
102,2026-09-03,Monthly,2026-04-01,2026-04-30,1,State,Alabama,5317.0,2.87,299900.0,4.86,62.0,2.0,6992.0,4.68,30537.0,7.28,6560.0,10.62,162.06,1.59,2026-08-15,Rolling 3 months,2026-06-30,Luxury,993821,56,2423,1197
103,2026-09-03,Monthly,2026-04-01,2026-04-30,1,State,Alabama,5317.0,2.87,299900.0,4.86,62.0,2.0,6992.0,4.68,30537.0,7.28,6560.0,10.62,162.06,1.59,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,295704,54,8330,6096
104,2026-09-03,Monthly,2026-04-01,2026-04-30,3,State,Alaska,650.0,-6.59,419450.0,7.55,31.0,-2.0,838.0,4.18,2533.0,-5.59,795.0,3.52,251.87,3.79,2026-08-15,Rolling 3 months,2026-06-30,Luxury,969267,26,209,166
105,2026-09-03,Monthly,2026-04-01,2026-04-30,3,State,Alaska,650.0,-6.59,419450.0,7.55,31.0,-2.0,838.0,4.18,2533.0,-5.59,795.0,3.52,251.87,3.79,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,415000,16,571,731
106,2026-09-03,Monthly,2026-04-01,2026-04-30,5,State,Arizona,8396.0,3.24,440000.0,0.58,66.0,4.0,10710.0,-5.24,47610.0,-1.73,10120.0,5.34,255.88,-0.94,2026-08-15,Rolling 3 months,2026-06-30,Luxury,1878892,73,3847,1750
107,2026-09-03,Monthly,2026-04-01,2026-04-30,5,State,Arizona,8396.0,3.24,440000.0,0.58,66.0,4.0,10710.0,-5.24,47610.0,-1.73,10120.0,5.34,255.88,-0.94,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,444151,59,13680,9552
108,2026-09-03,Monthly,2026-04-01,2026-04-30,7,State,Arkansas,3372.0,10.25,270000.0,2.83,53.0,1.0,4381.0,4.77,18877.0,10.07,3795.0,7.9,162.77,3.22,2026-08-15,Rolling 3 months,2026-06-30,Luxury,882737,63,1511,630
109,2026-09-03,Monthly,2026-04-01,2026-04-30,7,State,Arkansas,3372.0,10.25,270000.0,2.83,53.0,1.0,4381.0,4.77,18877.0,10.07,3795.0,7.9,162.77,3.22,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,256492,47,4717,3366
110,2026-09-03,Monthly,2026-04-01,2026-04-30,9,State,California,23100.0,1.72,765000.0,0.0,40.0,1.0,29908.0,-5.43,109956.0,-2.72,26979.0,8.35,468.08,-0.6,2026-08-15,Rolling 3 months,2026-06-30,Luxury,3346966,34,9750,4791
111,2026-09-03,Monthly,2026-04-01,2026-04-30,9,State,California,23100.0,1.72,765000.0,0.0,40.0,1.0,29908.0,-5.43,109956.0,-2.72,26979.0,8.35,468.08,-0.6,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,828380,31,29733,25508
112,2026-09-03,Monthly,2026-04-01,2026-04-30,11,State,Colorado,7439.0,1.1,550000.0,-1.79,46.0,1.0,9455.0,-9.68,38491.0,-0.2,8744.0,2.98,272.08,0.15,2026-08-15,Rolling 3 months,2026-06-30,Luxury,1771094,35,2936,1561
113,2026-09-03,Monthly,2026-04-01,2026-04-30,11,State,Colorado,7439.0,1.1,550000.0,-1.79,46.0,1.0,9455.0,-9.68,38491.0,-0.2,8744.0,2.98,272.08,0.15,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,554172,32,9615,7743
114,2026-09-03,Monthly,2026-04-01,2026-04-30,17,State,Columbia,538.0,7.82,654000.0,-11.77,64.0,8.0,897.0,-4.98,3784.0,-1.51,618.0,6.8,495.34,-1.3,2026-08-15,Rolling 3 months,2026-06-30,Luxury,2206697,32,452,279
115,2026-09-03,Monthly,2026-04-01,2026-04-30,17,State,Columbia,538.0,7.82,654000.0,-11.77,64.0,8.0,897.0,-4.98,3784.0,-1.51,618.0,6.8,495.34,-1.3,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,577313,61,955,464
116,2026-09-03,Monthly,2026-04-01,2026-04-30,13,State,Connecticut,3017.0,-4.36,428950.0,3.36,41.0,4.0,3630.0,4.56,10253.0,-2.92,3572.0,-0.45,256.59,6.21,2026-08-15,Rolling 3 months,2026-06-30,Luxury,1397998,34,953,738
117,2026-09-03,Monthly,2026-04-01,2026-04-30,13,State,Connecticut,3017.0,-4.36,428950.0,3.36,41.0,4.0,3630.0,4.56,10253.0,-2.92,3572.0,-0.45,256.59,6.21,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,411899,32,3153,3800
118,2026-09-03,Monthly,2026-04-01,2026-04-30,15,State,Delaware,1133.0,-5.5,399990.0,3.09,51.0,10.0,1472.0,1.68,5416.0,7.57,1298.0,0.88,216.26,-0.28,2026-08-15,Rolling 3 months,2026-06-30,Luxury,1229996,46,496,263
119,2026-09-03,Monthly,2026-04-01,2026-04-30,15,State,Delaware,1133.0,-5.5,399990.0,3.09,51.0,10.0,1472.0,1.68,5416.0,7.57,1298.0,0.88,216.26,-0.28,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,377758,42,1588,1283
120,2026-09-03,Monthly,2026-04-01,2026-04-30,19,State,Florida,29968.0,3.01,395000.0,2.33,74.0,3.0,41707.0,-8.07,202878.0,-12.8,36678.0,10.64,235.56,-2.6,2026-08-15,Rolling 3 months,2026-06-30,Luxury,1857583,76,16998,6875
121,2026-09-03,Monthly,2026-04-01,2026-04-30,19,State,Florida,29968.0,3.01,395000.0,2.33,74.0,3.0,41707.0,-8.07,202878.0,-12.8,36678.0,10.64,235.56,-2.6,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,390323,62,53837,33779
122,2026-09-03,Monthly,2026-04-01,2026-04-30,21,State,Georgia,10797.0,-1.58,367000.0,1.94,62.0,6.0,17075.0,9.04,75252.0,17.16,13200.0,5.52,185.92,1.97,2026-08-15,Rolling 3 months,2026-06-30,Luxury,1298050,43,5625,2290
123,2026-09-03,Monthly,2026-04-01,2026-04-30,21,State,Georgia,10797.0,-1.58,367000.0,1.94,62.0,6.0,17075.0,9.04,75252.0,17.16,13200.0,5.52,185.92,1.97,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,375507,49,19832,11882
124,2026-09-03,Monthly,2026-04-01,2026-04-30,25,State,Hawaii,908.0,-4.24,725000.0,-0.82,97.0,8.0,1432.0,-9.65,8080.0,-3.6,1222.0,6.49,693.11,-0.21,2026-08-15,Rolling 3 months,2026-06-30,Luxury,3300159,107,720,226
125,2026-09-03,Monthly,2026-04-01,2026-04-30,25,State,Hawaii,908.0,-4.24,725000.0,-0.82,97.0,8.0,1432.0,-9.65,8080.0,-3.6,1222.0,6.49,693.11,-0.21,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,734440,93,2250,1112
126,2026-09-03,Monthly,2026-04-01,2026-04-30,27,State,Idaho,2706.0,11.1,474000.0,3.07,51.0,1.0,3057.0,-0.13,11652.0,-3.75,3005.0,18.08,273.31,3.39,2026-08-15,Rolling 3 months,2026-06-30,Luxury,1366965,65,1070,534
127,2026-09-03,Monthly,2026-04-01,2026-04-30,27,State,Idaho,2706.0,11.1,474000.0,3.07,51.0,1.0,3057.0,-0.13,11652.0,-3.75,3005.0,18.08,273.31,3.39,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,490532,31,2942,2729
128,2026-09-03,Monthly,2026-04-01,2026-04-30,29,State,Illinois,11489.0,2.11,326000.0,5.16,50.0,1.0,13726.0,0.79,45529.0,2.51,13908.0,8.88,192.73,4.62,2026-08-15,Rolling 3 months,2026-06-30,Luxury,1351505,43,3358,2664
129,2026-09-03,Monthly,2026-04-01,2026-04-30,29,State,Illinois,11489.0,2.11,326000.0,5.16,50.0,1.0,13726.0,0.79,45529.0,2.51,13908.0,8.88,192.73,4.62,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,345000,43,12895,13116
130,2026-09-03,Monthly,2026-04-01,2026-04-30,31,State,Indiana,7191.0,3.85,270800.0,2.63,35.0,3.0,8895.0,6.43,28301.0,9.66,8319.0,4.25,153.62,2.51,2026-08-15,Rolling 3 months,2026-06-30,Luxury,864420,22,2070,1596
131,2026-09-03,Monthly,2026-04-01,2026-04-30,31,State,Indiana,7191.0,3.85,270800.0,2.63,35.0,3.0,8895.0,6.43,28301.0,9.66,8319.0,4.25,153.62,2.51,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,281400,25,7359,8005
132,2026-09-03,Monthly,2026-04-01,2026-04-30,33,State,Iowa,3333.0,4.23,242250.0,3.09,39.0,-1.0,3873.0,-1.86,13955.0,3.61,3637.0,5.33,162.76,4.45,2026-08-15,Rolling 3 months,2026-06-30,Luxury,731234,45,1057,649
133,2026-09-03,Monthly,2026-04-01,2026-04-30,33,State,Iowa,3333.0,4.23,242250.0,3.09,39.0,-1.0,3873.0,-1.86,13955.0,3.61,3637.0,5.33,162.76,4.45,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,269642,26,3037,3163
134,2026-09-03,Monthly,2026-04-01,2026-04-30,35,State,Kansas,2783.0,1.86,285000.0,4.34,27.0,-3.0,3337.0,3.35,10095.0,4.65,3205.0,3.71,151.28,3.05,2026-08-15,Rolling 3 months,2026-06-30,Luxury,915913,23,992,742
135,2026-09-03,Monthly,2026-04-01,2026-04-30,35,State,Kansas,2783.0,1.86,285000.0,4.34,27.0,-3.0,3337.0,3.35,10095.0,4.65,3205.0,3.71,151.28,3.05,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,276522,11,2461,3042
136,2026-09-03,Monthly,2026-04-01,2026-04-30,37,State,Kentucky,3927.0,2.29,275000.0,5.16,48.0,5.0,5234.0,11.12,18601.0,12.2,4752.0,11.29,168.36,1.2,2026-08-15,Rolling 3 months,2026-06-30,Luxury,848601,47,1431,793
137,2026-09-03,Monthly,2026-04-01,2026-04-30,37,State,Kentucky,3927.0,2.29,275000.0,5.16,48.0,5.0,5234.0,11.12,18601.0,12.2,4752.0,11.29,168.36,1.2,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,288344,37,4293,4093
138,2026-09-03,Monthly,2026-04-01,2026-04-30,39,State,Louisiana,3520.0,8.01,260000.0,4.0,64.0,0.0,4425.0,-4.0,21112.0,-1.2,4105.0,2.27,149.24,1.08,2026-08-15,Rolling 3 months,2026-06-30,Luxury,881833,61,1663,769
139,2026-09-03,Monthly,2026-04-01,2026-04-30,39,State,Louisiana,3520.0,8.01,260000.0,4.0,64.0,0.0,4425.0,-4.0,21112.0,-1.2,4105.0,2.27,149.24,1.08,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,257963,55,5684,3852
140,2026-09-03,Monthly,2026-04-01,2026-04-30,41,State,Maine,1490.0,1.55,417500.0,0.6,56.0,-1.0,1976.0,2.57,7242.0,-2.37,1783.0,3.76,272.91,4.53,2026-08-15,Rolling 3 months,2026-06-30,Luxury,1579187,60,439,234
141,2026-09-03,Monthly,2026-04-01,2026-04-30,41,State,Maine,1490.0,1.55,417500.0,0.6,56.0,-1.0,1976.0,2.57,7242.0,-2.37,1783.0,3.76,272.91,4.53,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,503706,30,1239,1213
142,2026-09-03,Monthly,2026-04-01,2026-04-30,43,State,Maryland,5748.0,1.41,431525.0,0.12,46.0,10.0,7525.0,7.95,24676.0,14.11,6543.0,0.0,228.78,0.75,2026-08-15,Rolling 3 months,2026-06-30,Luxury,1413284,29,1489,1068
143,2026-09-03,Monthly,2026-04-01,2026-04-30,43,State,Maryland,5748.0,1.41,431525.0,0.12,46.0,10.0,7525.0,7.95,24676.0,14.11,6543.0,0.0,228.78,0.75,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,452648,34,6954,6565
144,2026-09-03,Monthly,2026-04-01,2026-04-30,45,State,Massachusetts,5076.0,-4.7,655000.0,2.75,27.0,3.0,7183.0,3.98,19797.0,11.21,6274.0,6.22,377.09,-0.11,2026-08-15,Rolling 3 months,2026-06-30,Luxury,2520701,23,2205,1219
145,2026-09-03,Monthly,2026-04-01,2026-04-30,45,State,Massachusetts,5076.0,-4.7,655000.0,2.75,27.0,3.0,7183.0,3.98,19797.0,11.21,6274.0,6.22,377.09,-0.11,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,695972,21,6413,7300
146,2026-09-03,Monthly,2026-04-01,2026-04-30,47,State,Michigan,9883.0,-0.04,279900.0,5.62,33.0,1.0,12305.0,2.67,39014.0,6.07,11156.0,0.56,168.89,2.39,2026-08-15,Rolling 3 months,2026-06-30,Luxury,905773,22,3067,2268
147,2026-09-03,Monthly,2026-04-01,2026-04-30,47,State,Michigan,9883.0,-0.04,279900.0,5.62,33.0,1.0,12305.0,2.67,39014.0,6.07,11156.0,0.56,168.89,2.39,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,283543,21,9201,11403
148,2026-09-03,Monthly,2026-04-01,2026-04-30,49,State,Minnesota,5882.0,-0.91,360000.0,0.0,36.0,4.0,7501.0,7.44,23792.0,11.56,6641.0,7.72,193.87,1.65,2026-08-15,Rolling 3 months,2026-06-30,Luxury,1141321,23,2091,1256
149,2026-09-03,Monthly,2026-04-01,2026-04-30,49,State,Minnesota,5882.0,-0.91,360000.0,0.0,36.0,4.0,7501.0,7.44,23792.0,11.56,6641.0,7.72,193.87,1.65,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,374151,19,5885,6574
150,2026-09-03,Monthly,2026-04-01,2026-04-30,51,State,Mississippi,1894.0,5.86,272700.0,2.91,47.0,-1.0,2617.0,5.38,10940.0,7.28,2413.0,7.32,151.16,3.78,2026-08-15,Rolling 3 months,2026-06-30,Luxury,771797,77,907,396
151,2026-09-03,Monthly,2026-04-01,2026-04-30,51,State,Mississippi,1894.0,5.86,272700.0,2.91,47.0,-1.0,2617.0,5.38,10940.0,7.28,2413.0,7.32,151.16,3.78,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,266587,32,2659,2250
152,2026-09-03,Monthly,2026-04-01,2026-04-30,2,State,Missouri,6738.0,4.14,284900.0,5.52,31.0,-2.0,8471.0,5.55,28019.0,6.93,7876.0,4.71,164.4,3.47,2026-08-15,Rolling 3 months,2026-06-30,Luxury,915698,27,1880,1262
153,2026-09-03,Monthly,2026-04-01,2026-04-30,2,State,Missouri,6738.0,4.14,284900.0,5.52,31.0,-2.0,8471.0,5.55,28019.0,6.93,7876.0,4.71,164.4,3.47,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,294522,15,6079,7044
154,2026-09-03,Monthly,2026-04-01,2026-04-30,4,State,Montana,1090.0,15.56,510000.0,2.2,86.0,0.0,1440.0,-3.12,7276.0,3.87,1371.0,9.92,287.07,-0.86,2026-08-15,Rolling 3 months,2026-06-30,Luxury,1813517,120,565,205
155,2026-09-03,Monthly,2026-04-01,2026-04-30,4,State,Montana,1090.0,15.56,510000.0,2.2,86.0,0.0,1440.0,-3.12,7276.0,3.87,1371.0,9.92,287.07,-0.86,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,525969,61,1387,1109
156,2026-09-03,Monthly,2026-04-01,2026-04-30,6,State,Nebraska,1928.0,9.16,295000.0,-1.01,32.0,3.0,2064.0,-4.94,6497.0,3.42,1835.0,2.74,161.99,1.58,2026-08-15,Rolling 3 months,2026-06-30,Luxury,833480,55,639,347
157,2026-09-03,Monthly,2026-04-01,2026-04-30,6,State,Nebraska,1928.0,9.16,295000.0,-1.01,32.0,3.0,2064.0,-4.94,6497.0,3.42,1835.0,2.74,161.99,1.58,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,308319,16,1528,1833
158,2026-09-03,Monthly,2026-04-01,2026-04-30,8,State,Nevada,3371.0,0.99,460000.0,0.0,60.0,6.0,4503.0,-7.84,18912.0,2.81,3985.0,5.05,266.15,0.07,2026-08-15,Rolling 3 months,2026-06-30,Luxury,1856978,70,1609,703
159,2026-09-03,Monthly,2026-04-01,2026-04-30,8,State,Nevada,3371.0,0.99,460000.0,0.0,60.0,6.0,4503.0,-7.84,18912.0,2.81,3985.0,5.05,266.15,0.07,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,459984,45,4829,3789
160,2026-09-03,Monthly,2026-04-01,2026-04-30,10,State,New Hampshire,1396.0,-5.9,510000.0,4.08,43.0,6.0,1836.0,6.43,5894.0,11.95,1761.0,11.01,296.04,2.82,2026-08-15,Rolling 3 months,2026-06-30,Luxury,1522807,41,520,353
161,2026-09-03,Monthly,2026-04-01,2026-04-30,10,State,New Hampshire,1396.0,-5.9,510000.0,4.08,43.0,6.0,1836.0,6.43,5894.0,11.95,1761.0,11.01,296.04,2.82,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,521648,33,1564,1697
162,2026-09-03,Monthly,2026-04-01,2026-04-30,12,State,New Jersey,6967.0,-3.59,540000.0,2.37,45.0,4.0,9756.0,10.68,31001.0,7.26,8437.0,5.07,325.52,2.94,2026-08-15,Rolling 3 months,2026-06-30,Luxury,1924847,23,2263,1401
163,2026-09-03,Monthly,2026-04-01,2026-04-30,12,State,New Jersey,6967.0,-3.59,540000.0,2.37,45.0,4.0,9756.0,10.68,31001.0,7.26,8437.0,5.07,325.52,2.94,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,574184,37,9873,9034
164,2026-09-03,Monthly,2026-04-01,2026-04-30,14,State,New Mexico,1714.0,0.91,350000.0,0.29,50.0,1.0,2147.0,0.96,9329.0,6.25,2078.0,8.1,207.66,0.34,2026-08-15,Rolling 3 months,2026-06-30,Luxury,937757,59,879,369
165,2026-09-03,Monthly,2026-04-01,2026-04-30,14,State,New Mexico,1714.0,0.91,350000.0,0.29,50.0,1.0,2147.0,0.96,9329.0,6.25,2078.0,8.1,207.66,0.34,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,346641,41,2581,2018
166,2026-09-03,Monthly,2026-04-01,2026-04-30,16,State,New York,10269.0,-5.2,500000.0,1.63,39.0,6.0,14398.0,4.63,52042.0,1.71,11915.0,-0.35,329.24,7.13,2026-08-15,Rolling 3 months,2026-06-30,Luxury,2774170,53,5218,2370
167,2026-09-03,Monthly,2026-04-01,2026-04-30,16,State,New York,10269.0,-5.2,500000.0,1.63,39.0,6.0,14398.0,4.63,52042.0,1.71,11915.0,-0.35,329.24,7.13,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,661450,28,12994,11440
168,2026-09-03,Monthly,2026-04-01,2026-04-30,18,State,North Carolina,12480.0,2.78,375000.0,1.35,63.0,14.0,16694.0,4.21,68404.0,13.11,14393.0,5.67,205.1,0.03,2026-08-15,Rolling 3 months,2026-06-30,Luxury,1372018,47,5884,2895
169,2026-09-03,Monthly,2026-04-01,2026-04-30,18,State,North Carolina,12480.0,2.78,375000.0,1.35,63.0,14.0,16694.0,4.21,68404.0,13.11,14393.0,5.67,205.1,0.03,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,386785,52,19903,13613
170,2026-09-03,Monthly,2026-04-01,2026-04-30,20,State,North Dakota,642.0,5.39,319800.0,1.56,40.0,-2.0,743.0,-3.62,2747.0,0.17,712.0,1.87,167.08,1.93,2026-08-15,Rolling 3 months,2026-06-30,Luxury,835256,46,294,142
171,2026-09-03,Monthly,2026-04-01,2026-04-30,20,State,North Dakota,642.0,5.39,319800.0,1.56,40.0,-2.0,743.0,-3.62,2747.0,0.17,712.0,1.87,167.08,1.93,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,316218,27,628,704
172,2026-09-03,Monthly,2026-04-01,2026-04-30,22,State,Ohio,10938.0,-1.38,265000.0,7.07,43.0,1.0,13725.0,5.63,42999.0,6.57,13426.0,2.68,167.66,3.24,2026-08-15,Rolling 3 months,2026-06-30,Luxury,843573,39,3671,2720
173,2026-09-03,Monthly,2026-04-01,2026-04-30,22,State,Ohio,10938.0,-1.38,265000.0,7.07,43.0,1.0,13725.0,5.63,42999.0,6.57,13426.0,2.68,167.66,3.24,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,259400,36,11398,13008
174,2026-09-03,Monthly,2026-04-01,2026-04-30,23,State,Oklahoma,4275.0,7.18,257750.0,1.08,47.0,5.0,5201.0,1.52,21287.0,6.63,4790.0,9.17,155.96,1.35,2026-08-15,Rolling 3 months,2026-06-30,Luxury,809397,44,1731,874
175,2026-09-03,Monthly,2026-04-01,2026-04-30,23,State,Oklahoma,4275.0,7.18,257750.0,1.08,47.0,5.0,5201.0,1.52,21287.0,6.63,4790.0,9.17,155.96,1.35,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,260235,36,5187,4330
176,2026-09-03,Monthly,2026-04-01,2026-04-30,24,State,Oregon,4074.0,4.79,508500.0,0.69,47.0,4.0,5283.0,-3.35,20395.0,2.97,4751.0,5.73,295.31,-0.44,2026-08-15,Rolling 3 months,2026-06-30,Luxury,1353315,28,1911,955
177,2026-09-03,Monthly,2026-04-01,2026-04-30,24,State,Oregon,4074.0,4.79,508500.0,0.69,47.0,4.0,5283.0,-3.35,20395.0,2.97,4751.0,5.73,295.31,-0.44,2026-08-15,Rolling 3 months,2026-06-30,Non-Luxury,519259,25,5238,4655
